"","FECHA_ACCIDENTE","A�.O_ACCIDENTE","MES_ACCIDENTE","DIA_ACCIDENTE","HORA_ACCIDENTE","GRAVEDAD_ACCIDENTE","CLASE_ACCIDENTE","SITIO_EXACTO_ACCIDENTE","CANT_HERIDOS_EN._SITIO_ACCIDENTE","CANT_MUERTOS_EN._SITIO_ACCIDENTE","CANTIDAD_ACCIDENTES","lat","long"
"188",2019-01-14,2019,1,"Lun","12:30:00:PM","Solo daños","Choque","CR 43 CL 68",NA,NA,1,41.4430700062975,-3.98117996006329
"189",2019-01-15,2019,1,"Mar","01:15:00:PM","Solo daños","Choque","CR 59 CL 90",NA,NA,1,40.369940013797,-5.48745003784421
"190",2019-01-15,2019,1,"Mar","01:30:00:PM","Solo daños","Choque","CALLE 82 CRA 45",NA,NA,1,NA,NA
"191",2019-01-15,2019,1,"Mar","01:40:00:PM","Solo daños","Choque","CL 30 CR 43",NA,NA,1,51.4089199907188,-0.163040002883889
"192",2019-01-15,2019,1,"Mar","02:45:00:PM","Con heridos","Atropello","CRA 34 CALLE 141",2,NA,1,NA,NA
"193",2019-01-15,2019,1,"Mar","04:00:00:PM","Solo daños","Choque","CR 55 CL 106",NA,NA,1,41.9947799909835,-6.02913002764299
"194",2019-01-15,2019,1,"Mar","04:20:00:PM","Con heridos","Choque","CL 81 CR 72",1,NA,1,40.5621099800626,-4.98219997854073
"195",2019-01-15,2019,1,"Mar","04:50:00:PM","Solo daños","Choque","CL 79 49B 35",NA,NA,1,52.5195706400799,-1.79110660541527
"196",2019-01-15,2019,1,"Mar","06:35:00:PM","Con heridos","Choque","CL 80 CR 70",2,NA,1,40.5621000055978,-4.98211004071968
"197",2019-01-15,2019,1,"Mar","07:00:00:AM","Solo daños","Choque","VIA 40 CL 76",NA,NA,1,42.5523693284431,-6.63176562431559
"198",2019-01-15,2019,1,"Mar","07:15:00:PM","Solo daños","Choque","CL 30 CR 28",NA,NA,1,51.3325999962783,-0.0553300325085218
"199",2019-01-15,2019,1,"Mar","07:15:00:PM","Solo daños","Choque","CRA 51B CALLE 90",NA,NA,1,NA,NA
"200",2019-01-15,2019,1,"Mar","07:40:00:PM","Con heridos","Choque","CR 50 CL 64",2,NA,1,41.4429400029792,-3.98212996496918
"201",2019-01-15,2019,1,"Mar","08:00:00:AM","Solo daños","Choque","CALLE 110 CRA 31",NA,NA,1,NA,NA
"202",2019-01-15,2019,1,"Mar","08:15:00:AM","Solo daños","Choque","CALLE 110 CRA 29",NA,NA,1,NA,NA
"203",2019-01-15,2019,1,"Mar","10:30:00:PM","Solo daños","Choque","CL 37 CR 20",NA,NA,1,51.3456999889322,-0.0791799836229359
"204",2019-01-15,2019,1,"Mar","10:40:00:AM","Solo daños","Choque","CR 50 80 216",NA,NA,1,54.36715,18.614536538
"205",2019-01-15,2019,1,"Mar","11:00:00:AM","Solo daños","Choque","CRA 52 CALLE 94",NA,NA,1,NA,NA
"206",2019-01-15,2019,1,"Mar","11:10:00:AM","Solo daños","Choque","CL 45  CR 6",NA,NA,1,41.5275627281293,-4.11564648053671
"207",2019-01-15,2019,1,"Mar","11:20:00:AM","Solo daños","Choque","CR 27 CL 61",NA,NA,1,41.366229998584,-4.11121001658552
"208",2019-01-15,2019,1,"Mar","11:50:00:PM","Con heridos","Atropello","CL 19 CR 6",1,NA,1,19.1093599978412,-104.315040001792
"209",2019-01-15,2019,1,"Mar","12:00:00:PM","Con heridos","Atropello","CALLE 17 CRA 35",2,NA,1,38.6968000000001,-0.473109999999963
"210",2019-01-15,2019,1,"Mar","12:20:00:PM","Solo daños","Choque","CL 47 CR 11 SUR",NA,NA,1,18.91667837544,-103.860243919155
"211",2019-01-16,2019,1,"Mié","01:10:00:PM","Solo daños","Choque","CL 79 CR 78",NA,NA,1,51.4076000086067,-0.0951099582459278
"212",2019-01-16,2019,1,"Mié","01:30:00:PM","Con heridos","Otro","CL 110 CR 38",1,NA,1,42.199110003281,-5.98213001432927
"213",2019-01-16,2019,1,"Mié","01:30:00:PM","Solo daños","Choque","CL 45 8D 23",NA,NA,1,41.5274097705567,-4.11564536043913
"214",2019-01-16,2019,1,"Mié","01:55:00:PM","Solo daños","Choque","CL 45 8D 23",NA,NA,1,41.5274097705567,-4.11564536043913
"215",2019-01-16,2019,1,"Mié","02:00:00:AM","Solo daños","Choque","CALLE 68 CRA 31",NA,NA,1,NA,NA
"216",2019-01-16,2019,1,"Mié","02:30:00:PM","Solo daños","Choque","CALLE 19 CRA 1E",NA,NA,1,NA,NA
"217",2019-01-16,2019,1,"Mié","03:10:00:PM","Con heridos","Choque","CR 51B CL 106",1,NA,1,40.369541859549,-5.48742630770134
"218",2019-01-16,2019,1,"Mié","03:30:00:PM","Solo daños","Choque","CR 38 CL 41",NA,NA,1,41.3665299868987,-4.11128000547703
"219",2019-01-16,2019,1,"Mié","03:40:00:PM","Solo daños","Choque","CL 70C CR 22",NA,NA,1,41.3680600195043,-4.11048003663797
"220",2019-01-16,2019,1,"Mié","06:00:00:PM","Solo daños","Choque","CL 90 CR 51B",NA,NA,1,40.369541859549,-5.48742630770134
"221",2019-01-16,2019,1,"Mié","06:50:00:AM","Con heridos","Choque","CR 8 CL 38B",2,NA,1,41.3693400199382,-4.10992004168682
"222",2019-01-16,2019,1,"Mié","07:30:00:AM","Solo daños","Choque","CL 36 CR 30",NA,NA,1,41.3675200153922,-4.11075999220404
"223",2019-01-16,2019,1,"Mié","08:00:00:PM","Solo daños","Choque","CL 45 CR 44 Y 45",NA,NA,1,41.3661600096925,-4.11147002322201
"224",2019-01-16,2019,1,"Mié","08:15:00:PM","Solo daños","Choque","KM 90 TRONCAL CARIBE",NA,NA,1,-13.23333,-38.98333
"225",2019-01-16,2019,1,"Mié","08:20:00:AM","Solo daños","Choque","CL 41 35 28",NA,NA,1,19.4209500000001,-99.1555
"226",2019-01-16,2019,1,"Mié","08:45:00:AM","Con heridos","Choque","CL 54 45 11",1,NA,1,41.5273800080304,-4.11542996955822
"227",2019-01-16,2019,1,"Mié","09:00:00:AM","Solo daños","Choque","CALLE 84 CRA 47",NA,NA,1,4.66734000000002,-74.05166
"228",2019-01-16,2019,1,"Mié","10:00:00:AM","Solo daños","Choque","CL 110 CR 38 Y 46",NA,NA,1,42.199110003281,-5.98213001432927
"229",2019-01-16,2019,1,"Mié","10:20:00:AM","Con heridos","Choque","CRA 5F CALLE 76",2,NA,1,NA,NA
"230",2019-01-16,2019,1,"Mié","12:10:00:PM","Solo daños","Choque","CR 52 CL 86",NA,NA,1,40.5620300167063,-4.98225999296747
"231",2019-01-16,2019,1,"Mié","12:10:00:PM","Solo daños","Choque","CL 113 CR 82",NA,NA,1,51.3334300142403,-0.120599996354713
"232",2019-01-16,2019,1,"Mié","12:15:00:AM","Solo daños","Choque","CL 30 CR 14",NA,NA,1,19.1086440328965,-104.312988336051
"233",2019-01-17,2019,1,"Jue","01:10:00:PM","Solo daños","Choque","CR 10 27D 28",NA,NA,1,NA,NA
"234",2019-01-17,2019,1,"Jue","01:30:00:PM","Solo daños","Choque","CL 40 CR 38 Y 46",NA,NA,1,41.3665299868987,-4.11128000547703
"235",2019-01-17,2019,1,"Jue","01:40:00:PM","Solo daños","Choque","CR 46 CL 68",NA,NA,1,41.3660600135876,-4.11148997215159
"236",2019-01-17,2019,1,"Jue","02:00:00:AM","Con heridos","Atropello","CR 40 41 57",1,NA,1,NA,NA
"237",2019-01-17,2019,1,"Jue","02:00:00:PM","Solo daños","Choque","cl 74 cr 53",NA,NA,1,41.9948200145712,-6.02901997325429
"238",2019-01-17,2019,1,"Jue","04:20:00:PM","Solo daños","Choque","VIA 40 CL 79",NA,NA,1,42.5523693284431,-6.63176562431559
"239",2019-01-17,2019,1,"Jue","05:30:00:PM","Solo daños","Choque","CR 37 CL 52",NA,NA,1,41.4431099879756,-3.97974003291677
"240",2019-01-17,2019,1,"Jue","06:20:00:AM","Solo daños","Choque","AV CIRCUNVALAR CR 13",NA,NA,1,10.9227820633437,-74.8173673525954
"241",2019-01-17,2019,1,"Jue","06:50:00:AM","Con heridos","Choque","CL 26 CR 12",1,NA,1,42.582299717879,-6.46963468905244
"242",2019-01-17,2019,1,"Jue","06:50:00:AM","Solo daños","Choque","AVENIDA 110 CRA 13",NA,NA,1,40.3584700000001,-5.52155999999997
"243",2019-01-17,2019,1,"Jue","07:20:00:AM","Solo daños","Choque","CR 37 CL 54",NA,NA,1,41.4431099879756,-3.97974003291677
"244",2019-01-17,2019,1,"Jue","07:35:00:AM","Con heridos","Atropello","CL 61 CR 27",1,NA,1,51.3553100085609,-0.0671299919798685
"245",2019-01-17,2019,1,"Jue","07:50:00:PM","Solo daños","Choque","VIA 40 CL 67",NA,NA,1,42.5523693284431,-6.63176562431559
"246",2019-01-17,2019,1,"Jue","08:00:00:AM","Solo daños","Choque","CL 114 CR 36B",NA,NA,1,42.1447212816593,-5.83668398304945
"247",2019-01-17,2019,1,"Jue","08:01:00:PM","Solo daños","Choque","CALLE 100 CRA 57",NA,NA,1,4.68448000000006,-74.04768
"248",2019-01-17,2019,1,"Jue","08:10:00:AM","Solo daños","Choque","CL 45 CR 11 SUR",NA,NA,1,18.9166791395381,-103.860249878223
"249",2019-01-17,2019,1,"Jue","09:00:00:AM","Solo daños","Choque","CL 72 CR 49",NA,NA,1,41.4428400068743,-3.98099002613733
"250",2019-01-17,2019,1,"Jue","09:25:00:PM","Con heridos","Choque","CR 51B CL 92",1,NA,1,40.369541859549,-5.48742630770134
"251",2019-01-17,2019,1,"Jue","10:30:00:AM","Solo daños","Choque","CL 90D CR 59 188",NA,NA,1,40.369940013797,-5.48745003784421
"252",2019-01-17,2019,1,"Jue","10:30:00:PM","Solo daños","Choque","CR 43 80 148",NA,NA,1,54.355461887,18.618055
"253",2019-01-17,2019,1,"Jue","11:50:00:AM","Solo daños","Choque","CR 21 CL 61",NA,NA,1,41.3671499962765,-4.11071003606111
"254",2019-01-17,2019,1,"Jue","12:10:00:PM","Solo daños","Choque","CR 54 64 223",NA,NA,1,38.293200667119,-92.6061343263837
"255",2019-01-17,2019,1,"Jue","12:15:00:PM","Con heridos","Choque","CL 48 CR 41 Y 43",1,NA,1,41.4431099879756,-3.98001001401803
"256",2019-01-18,2019,1,"Vie","01:00:00:PM","Solo daños","Choque","CR 38 60 16",NA,NA,1,NA,NA
"257",2019-01-18,2019,1,"Vie","03:00:00:PM","Solo daños","Choque","CR 23 CL 68",NA,NA,1,41.3670100184935,-4.11078002495262
"258",2019-01-18,2019,1,"Vie","03:20:00:PM","Solo daños","Choque","CL 100 CON 37",NA,NA,1,5.03038003809301,-75.4650999118877
"259",2019-01-18,2019,1,"Vie","04:00:00:PM","Solo daños","Choque","CL 44 CR 8",NA,NA,1,19.108899998995,-104.317379977702
"260",2019-01-18,2019,1,"Vie","04:05:00:PM","Solo daños","Choque","PUENTE LAUREANO GOMEZ",NA,NA,1,7.45000000000005,-72.48333
"261",2019-01-18,2019,1,"Vie","05:50:00:PM","Solo daños","Choque","CR 9G CL 94",NA,NA,1,41.3684053817455,-4.11009792603668
"262",2019-01-18,2019,1,"Vie","07:00:00:AM","Solo daños","Choque","CL 30 38 22",NA,NA,1,40.3145627600129,-4.70639056976833
"263",2019-01-18,2019,1,"Vie","08:00:00:PM","Solo daños","Choque","CL 19 CR 3",NA,NA,1,40.3652099801066,-4.8914099693724
"264",2019-01-18,2019,1,"Vie","08:40:00:AM","Solo daños","Choque","CL 38 36 115",NA,NA,1,40.3145627600129,-4.70639056976833
"265",2019-01-18,2019,1,"Vie","09:40:00:PM","Solo daños","Choque","CL 45 CR 29",NA,NA,1,41.528004273552,-4.11550921249145
"266",2019-01-18,2019,1,"Vie","10:45:00:PM","Con heridos","Atropello","CL 97 CR 8G",1,NA,1,41.3692725592318,-4.10980214572297
"267",2019-01-18,2019,1,"Vie","12:05:00:PM","Solo daños","Choque","CR 38 CL 81",NA,NA,1,41.3665299868987,-4.11128000547703
"268",2019-01-18,2019,1,"Vie","12:10:00:PM","Solo daños","Choque","CR 44 42 53",NA,NA,1,37.756862112828,-81.999217984049
"269",2019-01-18,2019,1,"Vie","12:30:00:PM","Solo daños","Choque","CL 70 CR 44",NA,NA,1,51.3820999960332,-0.1609499753271
"270",2019-01-18,2019,1,"Vie","12:50:00:PM","Solo daños","Choque","CL 30 CR 8",NA,NA,1,41.0525800199493,-4.69769002157156
"271",2019-01-19,2019,1,"Sáb","01:20:00:AM","Solo daños","Choque","AV CIRCUNVALAR CR 12",NA,NA,1,10.9227820633437,-74.8173673525954
"272",2019-01-19,2019,1,"Sáb","01:50:00:PM","Con heridos","Choque","CL 30 CR 1B",1,NA,1,41.9960299842041,-6.02562002186926
"273",2019-01-19,2019,1,"Sáb","02:30:00:PM","Con heridos","Choque","CR 10 5 18",2,NA,1,54.3085950000001,-2.44420719099998
"274",2019-01-19,2019,1,"Sáb","03:00:00:PM","Solo daños","Choque","CR 49C CL 91",NA,NA,1,40.3694575779666,-5.48756284695882
"275",2019-01-19,2019,1,"Sáb","03:00:00:PM","Solo daños","Choque","CR 88 17 87",NA,NA,1,39.9870001687138,-80.6758740201824
"276",2019-01-19,2019,1,"Sáb","04:30:00:PM","Con heridos","Choque","CALLE 20 CRA 30",1,NA,1,-11.93621,-77.0616199999999
"277",2019-01-19,2019,1,"Sáb","05:05:00:PM","Solo daños","Choque","CR 71 CL 88",NA,NA,1,41.9943300085116,-6.03035001365018
"278",2019-01-19,2019,1,"Sáb","05:30:00:AM","Solo daños","Choque","VIA 40 CL 75",NA,NA,1,42.5523693284431,-6.63176562431559
"279",2019-01-19,2019,1,"Sáb","05:45:00:PM","Solo daños","Choque","CL 94 CR 2B",NA,NA,1,41.6732899992137,-6.03814996128816
"280",2019-01-19,2019,1,"Sáb","06:45:00:PM","Solo daños","Choque","CR 47 CL 80",NA,NA,1,40.3882400134524,-5.45218996957513
"281",2019-01-19,2019,1,"Sáb","07:00:00:AM","Con heridos","Choque","CRA 32 CALLE 58",2,NA,1,NA,NA
"282",2019-01-19,2019,1,"Sáb","07:00:00:PM","Con heridos","Choque","AV CIRCUNVALAR CL 98",2,NA,1,41.5931409153549,-5.58542011365685
"283",2019-01-19,2019,1,"Sáb","07:30:00:PM","Con heridos","Atropello","CL 45 CR 37",1,NA,1,41.5272399883378,-4.11542996955822
"284",2019-01-19,2019,1,"Sáb","07:30:00:PM","Solo daños","Choque","CR 43 CL 73",NA,NA,1,41.4430700062975,-3.98117996006329
"285",2019-01-19,2019,1,"Sáb","08:30:00:AM","Solo daños","Choque","CR 38 CL 35",NA,NA,1,41.3665299868987,-4.11128000547703
"286",2019-01-19,2019,1,"Sáb","09:30:00:AM","Con heridos","Choque","CRA 23 CALLE 61",2,NA,1,NA,NA
"287",2019-01-19,2019,1,"Sáb","09:30:00:AM","Solo daños","Choque","CL 110 ENTRE 38 Y 46",NA,NA,1,42.199110003281,-5.98213001432927
"288",2019-01-19,2019,1,"Sáb","11:00:00:AM","Con heridos","Choque","CR 387CL 84B",3,NA,1,41.1351872399758,-4.05435643921296
"289",2019-01-19,2019,1,"Sáb","11:15:00:AM","Solo daños","Choque","CR 43 CL 74",NA,NA,1,41.4430700062975,-3.98117996006329
"290",2019-01-19,2019,1,"Sáb","11:30:00:AM","Solo daños","Choque","AV VIA 40 CL 77",NA,NA,1,42.5523693284431,-6.63176562431559
"291",2019-01-19,2019,1,"Sáb","12:15:00:PM","Solo daños","Choque","VIA 40 CL 75 Y 76",NA,NA,1,42.5523693284431,-6.63176562431559
"292",2019-01-19,2019,1,"Sáb","12:40:00:PM","Solo daños","Choque","CR 43 69 176",NA,NA,1,51.4091950000001,-0.17110174499993
"293",2019-01-20,2019,1,"Dom","01:00:00:AM","Con heridos","Choque","CL 24 CR 12",1,NA,1,19.0717420459666,-104.279797412928
"294",2019-01-20,2019,1,"Dom","01:40:00:PM","Solo daños","Choque","CR 21 CL 31",NA,NA,1,41.3671499962765,-4.11071003606111
"295",2019-01-20,2019,1,"Dom","02:00:00:PM","Solo daños","Choque","CL 31 CR 11",NA,NA,1,19.1088843981526,-104.320175834087
"296",2019-01-20,2019,1,"Dom","04:30:00:AM","Solo daños","Choque","CR 79 CL 85",NA,NA,1,41.308110007694,-5.65571003856869
"297",2019-01-20,2019,1,"Dom","04:30:00:PM","Con heridos","Choque","CR 27 CL 110",2,NA,1,41.366229998584,-4.11121001658552
"298",2019-01-20,2019,1,"Dom","07:00:00:AM","Con heridos","Choque","DIAG 88 CR 5E 16",1,NA,1,NA,NA
"299",2019-01-20,2019,1,"Dom","07:00:00:PM","Solo daños","Choque","CL 64 CR 24C",NA,NA,1,41.367966532855,-4.1104982057167
"300",2019-01-20,2019,1,"Dom","07:10:00:PM","Solo daños","Choque","CRA 43 CALLE 99C",NA,NA,1,NA,NA
"301",2019-01-20,2019,1,"Dom","07:15:00:AM","Con heridos","Choque","CALLE 45 CRA 33",1,NA,1,NA,NA
"302",2019-01-20,2019,1,"Dom","07:20:00:PM","Solo daños","Incendio","CR 44 63 27",NA,NA,1,51.3926300000001,-0.158958366999968
"303",2019-01-20,2019,1,"Dom","08:25:00:AM","Solo daños","Choque","CL 45 CR 19",NA,NA,1,41.528004273552,-4.11550921249145
"304",2019-01-20,2019,1,"Dom","09:00:00:AM","Con heridos","Choque","CL 69 CR 44",1,NA,1,51.3983699825585,-0.175380008376834
"305",2019-01-20,2019,1,"Dom","11:00:00:AM","Con heridos","Choque","CR 8 CL 98",1,NA,1,41.3693400199382,-4.10992004168682
"306",2019-01-20,2019,1,"Dom","12:30:00:PM","Solo daños","Choque","CL 30 CR 43",NA,NA,1,51.4089199907188,-0.163040002883889
"307",2019-01-21,2019,1,"Lun","01:20:00:PM","Con heridos","Choque","CL 88 CR 73",1,NA,1,41.9942899849239,-6.03045998421985
"308",2019-01-21,2019,1,"Lun","01:20:00:PM","Solo daños","Choque","CL 84 CR 55",NA,NA,1,41.9947799909835,-6.02913002764299
"309",2019-01-21,2019,1,"Lun","02:20:00:PM","Con heridos","Choque","CL 68 CR 39B",1,NA,1,41.3832614832356,-4.18643302902704
"310",2019-01-21,2019,1,"Lun","02:45:00:PM","Con heridos","Choque","CL 46 6C SUR 90",2,NA,1,42.0115454921765,-3.33117964405409
"311",2019-01-21,2019,1,"Lun","06:00:00:PM","Solo daños","Choque","CL 58 CR 44",NA,NA,1,51.4024399832834,-0.163079984562046
"312",2019-01-21,2019,1,"Lun","06:45:00:AM","Con heridos","Atropello","CL 45 CR 31",1,NA,1,41.528004273552,-4.11550921249145
"313",2019-01-21,2019,1,"Lun","07:37:00:PM","Solo daños","Choque","CL 85 VIA 40",NA,NA,1,42.5523693284431,-6.63176562431559
"314",2019-01-21,2019,1,"Lun","07:50:00:AM","Solo daños","Choque","CL 54 CR 42",NA,NA,1,51.4165600116442,-0.148769980365756
"315",2019-01-21,2019,1,"Lun","08:00:00:AM","Solo daños","Choque","AV CIRCUNVALAR CR 9D",NA,NA,1,10.9227820633437,-74.8173673525954
"316",2019-01-21,2019,1,"Lun","08:20:00:AM","Con heridos","Choque","CR 14 CL 63",3,NA,1,41.3820500026374,-4.18737000049435
"317",2019-01-21,2019,1,"Lun","08:30:00:AM","Con heridos","Choque","CL 21 14 40",2,NA,1,5.07267410250937,-75.5185794656994
"318",2019-01-21,2019,1,"Lun","09:05:00:PM","Con heridos","Choque","CR 7H CL 41",1,NA,1,41.3685198949531,-4.11003841551943
"319",2019-01-21,2019,1,"Lun","10:15:00:AM","Solo daños","Choque","CL 96 CR 45B",NA,NA,1,41.4429965463025,-3.98183868834134
"320",2019-01-21,2019,1,"Lun","10:45:00:AM","Solo daños","Choque","VIA 40 CL 78",NA,NA,1,42.5523693284431,-6.63176562431559
"321",2019-01-22,2019,1,"Mar","01:30:00:PM","Solo daños","Choque","CR 65 CL 81",NA,NA,1,41.9944600118298,-6.02999001090879
"322",2019-01-22,2019,1,"Mar","02:50:00:PM","Con heridos","Choque","CL 17 CR 32",1,NA,1,42.5808461810523,-6.46815144625337
"323",2019-01-22,2019,1,"Mar","03:10:00:PM","Con heridos","Choque","CR 38 48 53",1,NA,1,NA,NA
"324",2019-01-22,2019,1,"Mar","03:30:00:PM","Solo daños","Choque","CR 46 CL 59",NA,NA,1,41.3660600135876,-4.11148997215159
"325",2019-01-22,2019,1,"Mar","05:00:00:PM","Con heridos","Choque","CR 59 CL 70",1,NA,1,40.369940013797,-5.48745003784421
"326",2019-01-22,2019,1,"Mar","05:00:00:PM","Solo daños","Choque","CL 110 CR 38",NA,NA,1,42.199110003281,-5.98213001432927
"327",2019-01-22,2019,1,"Mar","05:30:00:PM","Solo daños","Choque","AV CIRCUNVALAR CR 38",NA,NA,1,10.9227820633437,-74.8173673525954
"328",2019-01-22,2019,1,"Mar","06:14:00:PM","Solo daños","Choque","AV CIRCUNVALAR CR 41",NA,NA,1,10.9227820633437,-74.8173673525954
"329",2019-01-22,2019,1,"Mar","06:30:00:AM","Solo daños","Choque","VIA 40 CR 67",NA,NA,1,NA,NA
"330",2019-01-22,2019,1,"Mar","07:15:00:PM","Solo daños","Choque","AV CIRCUNVALAR CR 38",NA,NA,1,10.9227820633437,-74.8173673525954
"331",2019-01-22,2019,1,"Mar","07:45:00:AM","Solo daños","Choque","CR 21B CL 53",NA,NA,1,41.3673951960997,-4.11062628898252
"332",2019-01-22,2019,1,"Mar","08:00:00:AM","Con heridos","Choque","CR 22 CL 53",2,NA,1,41.3680600195043,-4.11048003663797
"333",2019-01-22,2019,1,"Mar","08:30:00:PM","Solo daños","Choque","AV CIRCUNVALAR CR 9G",NA,NA,1,10.9227820633437,-74.8173673525954
"334",2019-01-22,2019,1,"Mar","09:00:00:AM","Con heridos","Choque","CR 43 CL 65B",1,NA,1,41.4430700062975,-3.98117996006329
"335",2019-01-22,2019,1,"Mar","10:30:00:AM","Con heridos","Choque","CL 30 CR 4B",2,NA,1,42.4820799950892,-5.90917996406051
"336",2019-01-22,2019,1,"Mar","10:30:00:PM","Solo daños","Choque","CR 4 CL 33",NA,NA,1,41.0840199939367,-4.54392995896933
"337",2019-01-22,2019,1,"Mar","10:45:00:AM","Solo daños","Choque","AV CIRCUNVALAR CR 38",NA,NA,1,10.9227820633437,-74.8173673525954
"338",2019-01-22,2019,1,"Mar","11:15:00:AM","Solo daños","Choque","VIA 40 CL 85 200",NA,NA,1,42.5523693284431,-6.63176562431559
"339",2019-01-23,2019,1,"Mié","01:00:00:PM","Solo daños","Choque","CL 35 CR 33",NA,NA,1,41.3658199977902,-4.11138997604669
"340",2019-01-23,2019,1,"Mié","01:00:00:PM","Solo daños","Choque","CR 8D DIAG 5 125",NA,NA,1,NA,NA
"341",2019-01-23,2019,1,"Mié","04:00:00:PM","Solo daños","Choque","CR 51 B CL 106",NA,NA,1,40.3694800149507,-5.48749001952237
"342",2019-01-23,2019,1,"Mié","04:25:00:PM","Con heridos","Choque","CL 75 CR 68",1,NA,1,40.5621500036503,-4.98200996079575
"343",2019-01-23,2019,1,"Mié","04:50:00:PM","Solo daños","Choque","CL 30 CR 10",NA,NA,1,19.1095000175338,-104.318139964863
"344",2019-01-23,2019,1,"Mié","05:00:00:PM","Solo daños","Choque","CL 47 CR 43",NA,NA,1,51.4106200083208,-0.167330028567164
"345",2019-01-23,2019,1,"Mié","05:10:00:PM","Solo daños","Choque","CR 33 CL 52",NA,NA,1,41.3658199977902,-4.11138997604669
"346",2019-01-23,2019,1,"Mié","06:00:00:PM","Solo daños","Choque","CR 32 CL 63B",NA,NA,1,41.44399000399,-3.67647003553643
"347",2019-01-23,2019,1,"Mié","06:20:00:AM","Con heridos","Choque","CL 49 CR 2F",1,NA,1,42.5365899841006,-5.87515002390143
"348",2019-01-23,2019,1,"Mié","06:20:00:PM","Solo daños","Choque","CL 99 CR 57",NA,NA,1,41.9947299929311,-6.02927000542604
"349",2019-01-23,2019,1,"Mié","07:00:00:PM","Solo daños","Choque","CL 110 CR 38",NA,NA,1,42.199110003281,-5.98213001432927
"350",2019-01-23,2019,1,"Mié","07:10:00:AM","Solo daños","Choque","CL 72 CR 39",NA,NA,1,41.4430700062975,-3.97989995962936
"351",2019-01-23,2019,1,"Mié","07:30:00:AM","Solo daños","Choque","CL 30 CR 4B",NA,NA,1,42.4820799950892,-5.90917996406051
"352",2019-01-23,2019,1,"Mié","07:50:00:PM","Con heridos","Atropello","CR 38 CL 84",1,NA,1,41.3665299868987,-4.11128000547703
"353",2019-01-23,2019,1,"Mié","08:10:00:AM","Con heridos","Choque","CL 61 CR 23",1,NA,1,41.3670100184935,-4.11078002495262
"354",2019-01-23,2019,1,"Mié","08:10:00:AM","Solo daños","Choque","CR 51B CL 110",NA,NA,1,40.369541859549,-5.48742630770134
"355",2019-01-23,2019,1,"Mié","09:15:00:AM","Con heridos","Atropello","CL 53 45 46",1,NA,1,41.5270056575405,-4.11545542936814
"356",2019-01-23,2019,1,"Mié","09:15:00:AM","Solo daños","Choque","CL6 AV EL RIO",NA,NA,1,30.7193468644151,-109.590644719732
"357",2019-01-23,2019,1,"Mié","09:20:00:AM","Con heridos","Choque","CL 74 CR 41C",2,NA,1,41.383299826796,-4.18639468546665
"358",2019-01-23,2019,1,"Mié","09:30:00:PM","Con heridos","Choque","CL 78 CR 21",1,NA,1,19.1100892581042,-104.315373149084
"359",2019-01-23,2019,1,"Mié","10:15:00:AM","Solo daños","Choque","CL 74 CR 41D",NA,NA,1,42.7740599879874,-5.5102400134831
"360",2019-01-23,2019,1,"Mié","10:20:00:AM","Solo daños","Choque","CR 11 CL 31",NA,NA,1,41.3682699861789,-4.11012003389658
"361",2019-01-23,2019,1,"Mié","10:30:00:AM","Con heridos","Choque","CL 76 CR 62",2,NA,1,40.5620099839578,-4.9819900118662
"362",2019-01-23,2019,1,"Mié","11:30:00:AM","Solo daños","Choque","CL 53D CR 18",NA,NA,1,18.9193174042155,-103.861073373541
"363",2019-01-23,2019,1,"Mié","12:50:00:PM","Solo daños","Choque","CL 82 CR 58",NA,NA,1,40.5619399950662,-4.98215002239783
"364",2019-01-24,2019,1,"Jue","01:50:00:PM","Solo daños","Choque","CL 45 CR 6 SUR",NA,NA,1,19.1083700112572,-104.317119971065
"365",2019-01-24,2019,1,"Jue","03:40:00:AM","Con heridos","Choque","CL 30 CR 23",1,NA,1,41.3670100184935,-4.11078002495262
"366",2019-01-24,2019,1,"Jue","04:30:00:PM","Con heridos","Choque","CL 110 CR 31",1,NA,1,42.1988800038578,-5.98210000711592
"367",2019-01-24,2019,1,"Jue","04:30:00:PM","Solo daños","Choque","CL 17 CR 30",NA,NA,1,42.5808449747362,-6.46815235162267
"368",2019-01-24,2019,1,"Jue","04:40:00:PM","Solo daños","Choque","CR 41D 75 32",NA,NA,1,NA,NA
